,article_name,no_footnotes,primary_sources,refimprove,original_research,advert,notability,file_name,file_name_with_suffix,word_cnt,char_cnt,sentence_cnt,max_sentence_words_len,words_per_paragraph_avg,abstract_chars_len,abstract_words_len,std_dev_sections_chars_len,std_dev_sections_words_len,max_section_chars_len,max_section_words_len,min_section_chars_len,min_section_words_len,file_cnt,section_cnt,sub_section_cnt,image_cnt,images_per_section,ref_cnt,ref_per_sect,table_cnt,external_links_cnt,ext_link_per_sect,passive_sentence_count,questions_count,long_phrase_rate,short_phrase_rate,auxVerbs_count,conjunctions_count,conjunctions_rate,bgn_phrase_pronoun,bgn_phrase_article,bgn_phrase_conjunction,bgn_phrase_subordinating_conjunction,bgn_phrase_inter_pronoun,bgn_phrase_preposition,nominalization_count,nominalization_rate,preposition_count,preposition_rate,to_be_count,to_be_rate,pronouns_count,ARI,coleman_liau,flesh,Kincaid,fog,Lix,Smog,age,age_per_review_30_days,avg_edit_per_usr,ip_count,review_count,user_count,occasional_usr_rvw_rate,rev_porc_Last3Months,Most_active_users_rvw_rate,std_dev_edit_per_usr,Reviews_per_day,section_cnt_include_abstract,subsection_per_section_avg,citation_count_per_text_length,links_per_text_length
335,Tot_Watchers,0,0,0,0,0,1,51714,51714.txt,625,2994,39,40,44.64285714285715,3541,606,743.7291442454034,136.1616686149226,2168,392,111,18,5.0,6.0,0.0,6.0,1.0,8.0,1.3333333333333333,3.0,8.0,1.3333333333333333,8,0,0.0,0.9473684210526316,11,114,0.1824,1,6,4,0,0,3,7,0.0112,83,0.1328,18,0.0288,24,9.145604512820512,10.543455999999999,190.7831648416834,-12.161022557114228,5.282893466933868,36.02564102564102,16.922864426767713,4743.0,-1.0,1.882113821138212,120.0,463.0,246.0,0.6177105831533477,0.01511879049676026,0.2613390928725702,2.4744668089737303,0.09761754164031204,7.0,0.0,0.0128,0.0128
336,BioMaPS_Institute_for_Quantitative_Biology,0,0,0,0,0,1,53542,53542.txt,154,988,9,33,38.5,1136,151,0.0,0.0,1139,152,1139,152,3.0,1.0,0.0,4.0,4.0,0.0,0.0,6.0,4.0,4.0,1,0,0.0,0.875,1,31,0.2012987012987013,0,3,1,0,0,1,5,0.032467532467532464,24,0.15584415584415584,5,0.032467532467532464,0,17.342958152958147,20.23454545454545,193.72986198012515,-12.168286450391712,5.926557652873442,68.4098124098124,19.6332999331662,4686.0,-1.0,1.4285714285714286,3.0,20.0,14.0,0.65,0.05,0.0,1.118033988749895,0.004268032437046522,2.0,0.0,0.0,0.025974025974025976
337,Anna_Scholz,0,0,0,0,1,0,2405,2405.txt,1353,6700,56,93,75.16666666666667,565,88,973.4699995377362,167.08273399726258,3199,539,565,88,3.0,5.0,0.0,4.0,0.8,27.0,5.4,1.0,15.0,3.0,14,0,0.05555555555555555,0.7777777777777778,20,243,0.17960088691796008,9,22,20,1,0,13,15,0.011086474501108648,185,0.1367331855136733,27,0.01995565410199556,54,13.974082198289516,12.125351071692537,191.42947842825782,-12.211034649369562,5.413619265093602,48.92050733819026,20.55094625043661,1519.0,-1.0,1.1176470588235294,2.0,19.0,17.0,0.7368421052631579,0.10526315789473684,0.0,0.2664693550105965,0.012508229098090849,6.0,0.0,0.01995565410199556,0.011086474501108648
338,Wolfgang_Muff,1,0,0,0,0,0,16540,16540.txt,254,1301,10,40,36.285714285714285,1543,249,0.0,0.0,1549,254,1549,254,7.0,1.0,0.0,6.0,6.0,0.0,0.0,3.0,10.0,10.0,1,0,0.0,0.8,1,44,0.1732283464566929,0,3,3,0,0,2,1,0.003937007874015748,41,0.16141732283464566,6,0.023622047244094488,5,15.394842519685035,13.187755905511803,192.2072212017406,-12.277259376494156,6.1072355002511705,54.92755905511811,22.899748742132395,4809.0,-1.0,1.44,5.0,36.0,25.0,0.4444444444444444,0.0,0.0,1.1709371246996996,0.007485963817841547,2.0,0.0,0.0,0.03937007874015748
339,Motihari,0,0,0,1,0,0,12296,12296.txt,981,5175,65,62,36.333333333333336,147,24,947.8679835745663,146.9002160290711,2996,462,149,25,9.0,8.0,0.0,10.0,1.25,23.0,2.875,3.0,16.0,2.0,13,0,0.016129032258064516,0.9354838709677421,15,181,0.18450560652395515,8,24,6,1,1,3,21,0.021406727828746176,144,0.14678899082568808,51,0.051987767584097865,21,10.962484121383207,13.283333333333333,192.21142481053056,-12.239790985241324,5.820236670655499,43.02299066886223,17.884168150705015,5335.0,5.0,2.3267477203647418,345.0,1531.0,658.0,0.4970607446113651,0.015676028739386026,0.30568256041802744,3.6596868837719017,0.2869728209934396,9.0,0.0,0.023445463812436288,0.0163098878695209
340,Bust_quarter,0,0,0,0,0,1,13381,13381.txt,270,1191,19,29,20.76923076923077,69,11,126.13672035621596,25.951343360647478,422,84,69,11,9.0,7.0,0.0,10.0,1.4285714285714286,0.0,0.0,6.0,5.0,0.7142857142857143,3,0,0.0,1.0,3,41,0.15185185185185185,0,10,4,0,0,4,4,0.014814814814814815,35,0.12962962962962962,17,0.06296296296296296,2,6.45159649122807,8.07033333333333,188.50633683179402,-11.937676742233418,5.358063252169046,27.543859649122812,15.997975550871475,884.0,-1.0,1.5,1.0,12.0,8.0,0.9166666666666666,0.08333333333333333,0.0,0.9035079029052514,0.013574660633484163,8.0,0.0,0.0,0.018518518518518517
341,ScribbleLive,0,0,0,0,1,0,47519,47519.txt,780,4412,48,48,31.2,494,73,567.7611183411559,84.51146371942684,1845,274,495,73,4.0,4.0,0.0,4.0,1.0,49.0,12.25,1.0,4.0,1.0,11,0,0.0,0.9333333333333332,15,120,0.15384615384615385,1,10,14,0,1,14,15,0.019230769230769232,87,0.11153846153846153,17,0.0217948717948718,23,13.33669230769231,15.670102564102562,193.3087027919196,-12.298143245693565,6.151956668293932,55.22435897435897,19.374522893812816,2787.0,-1.0,2.3448275862068964,6.0,68.0,29.0,0.38235294117647056,0.0,0.22058823529411764,2.98607881119482,0.024398995335486187,5.0,0.0,0.06282051282051282,0.005128205128205128
342,To_My_Boy,0,0,1,0,0,1,59221,59221.txt,174,942,14,27,19.33333333333333,889,140,374.1250533652559,59.561359584512125,889,140,30,2,7.0,3.0,2.0,7.0,2.333333333333333,4.0,1.3333333333333333,7.0,11.0,3.6666666666666665,4,0,0.0,1.0,5,28,0.16091954022988506,3,3,0,0,0,0,0,0.0,22,0.1264367816091954,6,0.03448275862068965,9,10.28325123152709,13.67344827586207,191.1915923566879,-12.063121751226294,5.944710447324108,37.71592775041051,16.809934312453688,4427.0,-1.0,1.3725490196078431,13.0,70.0,51.0,0.7428571428571429,0.042857142857142864,0.15714285714285714,1.0413666234542205,0.01581206234470296,4.0,0.5,0.02298850574712644,0.06321839080459771
343,Deventer,0,0,0,1,0,0,18925,18925.txt,1737,9364,157,47,11.736486486486484,511,85,1010.7028954017288,165.36292650088626,4516,739,0,0,32.0,9.0,7.0,31.0,3.4444444444444446,13.0,1.4444444444444444,12.0,19.0,2.1111111111111107,30,1,0.0,0.9615384615384616,35,271,0.1560161197466897,3,37,15,0,0,15,25,0.014392630972941854,220,0.1266551525618883,60,0.03454231433506045,21,9.493004301288188,13.240852043753598,191.98531716415616,-12.17951673959507,5.556617843616227,39.330821498373716,15.332960343243851,6300.0,30.0,1.5774058577405858,87.0,377.0,239.0,0.649867374005305,0.013262599469496022,0.17771883289124668,1.4472050682463378,0.059841269841269834,10.0,0.7,0.007484168105929764,0.010938399539435808
344,Erento,0,0,0,0,1,0,2345,2345.txt,328,1778,21,25,41.0,337,52,302.0158200418573,45.72623851673008,1076,164,337,52,7.0,1.0,0.0,8.0,8.0,7.0,7.0,10.0,8.0,8.0,4,0,0.0,1.0,5,57,0.17378048780487804,0,6,7,1,1,6,3,0.009146341463414634,48,0.14634146341463414,8,0.024390243902439025,3,11.911170150987218,14.207378048780491,193.52958273889544,-12.387500685889876,6.1727921204971326,47.02148664343786,18.94633858557237,3851.0,30.0,1.744186046511628,8.0,75.0,43.0,0.5466666666666666,0.04,0.10666666666666667,1.7984653794177434,0.01947546091924176,2.0,0.0,0.021341463414634148,0.024390243902439025
345,2015–16_Sale_Sharks_season,0,0,0,0,0,1,3975,3975.txt,435,2226,16,58,43.5,2643,427,0.0,0.0,2652,435,2652,435,7.0,1.0,0.0,8.0,8.0,0.0,0.0,5.0,4.0,4.0,3,0,0.0625,0.6875,3,76,0.17471264367816092,0,4,3,0,0,3,4,0.009195402298850576,64,0.1471264367816092,3,0.006896551724137931,5,16.26595689655172,13.237103448275855,191.11350673854446,-12.125902097468787,5.353275707159899,51.32543103448275,21.574175621006713,1265.0,-1.0,1.25,0.0,20.0,16.0,0.95,0.0,0.0,0.44221663871405337,0.015810276679841896,2.0,0.0,0.0,0.009195402298850576
346,Istituto_per_la_Ricostruzione_Industriale,1,0,0,0,0,0,37799,37799.txt,1303,6931,53,52,65.15,457,71,570.3186363242704,90.39730897204716,2018,326,457,71,3.0,9.0,0.0,4.0,0.4444444444444444,4.0,0.4444444444444444,1.0,0.0,0.0,15,0,0.0196078431372549,0.6862745098039216,17,258,0.19800460475825016,2,17,23,2,0,15,25,0.01918649270913277,202,0.15502686108979274,35,0.02686108979278588,29,15.916182684371336,14.310199539524175,192.61098748955413,-12.28458270554849,5.4288162462727385,56.280991615864686,20.99370959267878,4646.0,30.0,1.4193548387096775,8.0,88.0,62.0,0.6590909090909091,0.011363636363636364,0.14772727272727273,1.2305970148311292,0.018941024537236333,10.0,0.0,0.003069838833461243,0.0
347,Jewelry_(group),0,1,1,0,0,0,59459,59459.txt,1474,7358,95,37,32.04347826086956,243,38,3285.5527145367796,555.3934101157486,8325,1405,13,1,10.0,6.0,11.0,11.0,1.8333333333333333,55.0,9.166666666666666,12.0,45.0,7.5,30,0,0.0,0.989247311827957,34,214,0.1451831750339213,6,29,27,2,0,22,11,0.00746268656716418,174,0.11804613297150612,47,0.031886024423337864,55,9.839550096407912,11.668534599728625,191.2478772548584,-12.175792593040633,5.557493758812256,36.546997072056,17.382006301735434,4967.0,30.0,2.108187134502924,195.0,721.0,342.0,0.4965325936199722,0.0013869625520110955,0.24410540915395285,2.741856682115401,0.14515804308435676,7.0,1.5714285714285714,0.037313432835820885,0.030529172320217093
348,Triotech,0,0,1,0,0,1,59330,59330.txt,266,1502,22,30,14.777777777777779,439,67,223.35671519392966,31.67894498804459,898,133,409,63,7.0,4.0,0.0,8.0,2.0,10.0,2.5,5.0,10.0,2.5,3,0,0.0,1.0,3,39,0.14661654135338345,2,3,4,0,1,3,8,0.030075187969924814,30,0.11278195488721805,6,0.022556390977443608,6,11.211018455228979,14.977368421052626,192.82392389095241,-12.232959362454073,6.0669022756625255,45.9254955570745,16.96424004376894,3779.0,-1.0,2.5714285714285716,12.0,144.0,56.0,0.3333333333333333,0.006944444444444444,0.2708333333333333,4.265838062742936,0.038105318867425235,5.0,0.0,0.03759398496240601,0.03759398496240601
349,Jean-Luc_Godard,0,0,0,1,0,0,32201,32201.txt,6763,35368,351,78,50.84962406015038,2657,413,5360.959236694493,851.8705062243909,18891,3007,971,153,12.0,12.0,10.0,10.0,0.8333333333333334,116.0,9.666666666666666,13.0,99.0,8.25,66,1,0.023391812865497075,0.8508771929824561,99,1151,0.17019074375277246,59,77,55,4,2,47,106,0.015673517669673218,912,0.1348513973088866,171,0.02528463699541624,287,12.835469007036359,13.445530090196655,191.6982254441864,-12.179537686481016,5.5616559400222565,46.16415404246249,19.193277068654822,6343.0,-1.0,1.8541666666666667,321.0,1424.0,768.0,0.5835674157303371,0.00351123595505618,0.26264044943820225,2.622426125892564,0.2244994482106259,13.0,0.7692307692307693,0.017152151412095223,0.014638474049977819
350,Squealer_(Animal_Farm),0,0,0,1,0,0,43266,43266.txt,766,3916,38,70,63.83333333333334,396,74,1232.0910071906214,201.80002477700543,3299,541,396,72,5.0,4.0,0.0,6.0,1.5,3.0,0.75,5.0,4.0,1.0,9,0,0.02631578947368421,0.9473684210526316,13,122,0.15926892950391644,8,5,11,2,0,9,9,0.011749347258485641,96,0.12532637075718014,34,0.044386422976501305,35,12.727746324034634,12.823028720626633,191.4059013833586,-12.16791992148433,4.884540894022512,46.78974852274289,17.81464424853079,5561.0,30.0,1.6634304207119741,165.0,514.0,309.0,0.6556420233463035,0.005836575875486381,0.2140077821011673,1.8545740628501388,0.09242941916921417,5.0,0.0,0.0039164490861618795,0.0052219321148825075
351,TrustedID,0,0,0,0,1,0,27061,27061.txt,482,2848,26,48,37.07692307692308,362,55,470.28119247956323,68.99275324264136,1513,221,141,18,5.0,6.0,0.0,6.0,1.0,11.0,1.8333333333333333,4.0,5.0,0.8333333333333334,8,0,0.0,0.8846153846153846,9,82,0.17012448132780086,0,7,8,0,0,8,13,0.026970954356846474,63,0.13070539419087138,9,0.01867219917012448,9,15.669272263006706,17.384066390041486,193.9460825679519,-12.324365704694856,6.0573057018975245,59.40983083306735,20.420147486790647,2653.0,-1.0,5.066666666666666,2.0,76.0,15.0,0.2236842105263158,0.0,0.0,13.153621230645573,0.028646814926498305,7.0,0.0,0.022821576763485483,0.010373443983402493
352,Lucha_Reyes_(Peruvian_singer),0,0,0,0,1,0,282,282.txt,712,3573,55,44,22.25,408,75,269.65842591446443,47.13367515199015,1111,190,408,64,8.0,7.0,1.0,8.0,1.1428571428571428,2.0,0.2857142857142857,5.0,9.0,1.2857142857142858,10,2,0.0,0.9245283018867924,11,103,0.1446629213483146,9,7,6,1,0,5,3,0.004213483146067416,81,0.11376404494382025,17,0.023876404494382025,33,8.678724463738508,11.44012640449438,191.536429913254,-12.209481508473349,5.90318918103001,35.69826353421859,16.777451934889186,5503.0,-1.0,1.6231884057971016,22.0,112.0,69.0,0.5,0.0,0.13392857142857142,1.5359063332322092,0.020352534980919497,8.0,0.125,0.002808988764044944,0.012640449438202249
353,Ian_Millington,0,0,0,0,0,1,38267,38267.txt,195,1116,9,54,32.5,265,37,293.16699829429785,49.35810189039103,846,134,190,23,7.0,5.0,0.0,7.0,1.4,2.0,0.4,4.0,12.0,2.4,2,0,0.1111111111111111,0.7777777777777778,2,38,0.19487179487179487,0,3,1,0,0,1,7,0.035897435897435895,29,0.14871794871794872,5,0.02564102564102564,0,16.359025641025642,16.52430769230769,192.68736724565758,-12.194917562724015,5.622564102564104,54.48717948717949,20.606816861659013,3916.0,-1.0,1.380952380952381,4.0,29.0,21.0,0.4482758620689655,0.0,0.0,1.2876968840942815,0.007405515832482125,6.0,0.0,0.010256410256410256,0.061538461538461535
354,Filmfare_Award_for_Best_Female_Debut,0,1,0,0,0,0,27113,27113.txt,357,1767,33,45,8.925,962,163,80.0,13.5,1126,193,966,166,5.0,4.0,5.0,6.0,1.5,4.0,1.0,3.0,8.0,2.0,1,0,0.0,0.9090909090909092,2,29,0.08123249299719887,0,2,1,1,0,0,1,0.0028011204481792717,21,0.05882352941176471,3,0.008403361344537815,1,7.291611917494272,10.579915966386553,192.71440227703982,-12.390846661245144,7.9787000708602624,30.986249045072576,18.521246435421702,5145.0,15.0,2.3535353535353534,105.0,466.0,198.0,0.4978540772532189,0.008583690987124462,0.40772532188841204,5.8115184363169075,0.09057337220602528,5.0,1.0,0.011204481792717087,0.02240896358543417
355,Kulgam_district,0,0,1,0,0,0,15169,15169.txt,972,5449,73,45,21.13043478260869,200,36,459.0482908511188,65.28059095593079,1627,236,82,14,11.0,10.0,1.0,11.0,1.1,17.0,1.7,6.0,15.0,1.5,11,1,0.0,0.9718309859154928,13,179,0.18415637860082304,1,19,3,0,0,2,25,0.0257201646090535,133,0.1368312757201646,32,0.03292181069958848,5,11.631639184846945,14.966059670781885,193.428628495469,-12.327401964116195,6.2578025038761975,42.63605614747167,17.993149120446486,4096.0,-1.0,1.7267441860465116,68.0,297.0,172.0,0.622895622895623,0.003367003367003368,0.16498316498316498,1.4857771767457613,0.072509765625,11.0,0.09090909090909093,0.017489711934156382,0.015432098765432096
356,"Mednoye,_Tver_Oblast",0,0,1,0,0,0,47919,47919.txt,218,1075,14,36,36.333333333333336,1276,211,0.0,0.0,1281,215,1281,215,7.0,1.0,0.0,7.0,7.0,0.0,0.0,2.0,5.0,5.0,3,0,0.0,0.9285714285714286,3,40,0.1834862385321101,1,1,4,0,0,4,2,0.009174311926605505,35,0.16055045871559634,7,0.03211009174311927,3,9.581631716906942,11.318119266055046,190.733467356518,-12.119113932152764,5.4329421804992535,42.17693315858453,17.116859221714805,5701.0,-1.0,1.2307692307692308,2.0,48.0,39.0,0.6041666666666666,0.020833333333333332,0.10416666666666667,0.9329523031752479,0.008419575513067884,2.0,0.0,0.0,0.022935779816513763
357,George_Khalife,0,0,0,0,1,0,38869,38869.txt,286,1588,15,39,35.75,328,51,366.2515832351066,55.57177541002467,1138,174,328,51,3.0,4.0,0.0,4.0,1.0,17.0,4.25,2.0,14.0,3.5,4,0,0.0,0.9333333333333332,6,49,0.17132867132867133,4,1,3,0,0,2,3,0.01048951048951049,37,0.12937062937062938,8,0.02797202797202797,20,14.255361305361305,15.330489510489507,192.9417090592028,-12.272782230364092,5.848183051205722,52.982750582750576,19.97056274847714,645.0,-1.0,1.25,0.0,5.0,4.0,1.0,0.0,0.0,0.4330127018922193,0.007751937984496123,5.0,0.0,0.05944055944055944,0.04895104895104895
358,Erik_Haarh,1,0,0,0,0,0,24786,24786.txt,540,2710,29,45,38.57142857142857,222,37,526.0282193000676,90.47237147328457,1493,255,222,37,4.0,4.0,0.0,5.0,1.25,0.0,0.0,2.0,3.0,0.75,6,1,0.0,0.8,6,115,0.21296296296296294,3,9,8,1,0,4,8,0.014814814814814815,87,0.16111111111111112,9,0.016666666666666666,30,11.517567049808429,12.14796296296296,191.72031809484764,-12.235065600656009,5.269400027333608,47.324393358876115,18.120207989811927,3993.0,-1.0,1.1363636363636365,0.0,25.0,22.0,0.8,0.0,0.0,0.5128116404165498,0.006260956674179815,5.0,0.0,0.0,0.005555555555555557
359,Michael_Savvas,0,1,0,0,0,0,18538,18538.txt,240,1274,22,34,10.0,71,12,194.11607066105807,33.2264954516723,821,140,30,5,57.0,4.0,0.0,58.0,14.5,23.0,5.75,6.0,12.0,3.0,1,0,0.0,0.9545454545454546,1,32,0.13333333333333333,1,1,4,0,0,4,1,0.004166666666666668,26,0.10833333333333334,2,0.008333333333333333,9,9.026795454545452,12.71608333333333,191.55269315803247,-12.13968720565149,6.016582940868656,38.40909090909091,16.00349603340998,98.0,-1.0,6.5,0.0,26.0,4.0,0.2692307692307692,1.0,0.0,7.22841614740048,0.2653061224489796,5.0,0.0,0.09583333333333334,0.05
360,Oregon,0,1,0,0,0,0,29541,29541.txt,8863,46779,501,62,53.71515151515152,2309,359,3803.907297407856,603.9439796690688,12908,2044,250,37,77.0,14.0,21.0,67.0,4.785714285714286,348.0,24.857142857142854,26.0,229.0,16.357142857142858,103,0,0.01263157894736842,0.8926315789473684,132,1501,0.1693557486178495,14,136,90,10,0,67,152,0.017149949227123998,1225,0.13821505133701906,262,0.02956109669412163,87,12.274735083595646,13.591663093760571,192.08987684329566,-12.22214677089195,5.623891198262763,46.12342932323326,18.684005354248505,6650.0,1.25,2.163865546218488,1672.0,7210.0,3332.0,0.5393897364771151,0.0076282940360610264,0.3603328710124827,6.48212970961245,1.0842105263157895,15.0,1.4,0.03926435744104705,0.02583775245402234
361,RAF_Seething,1,0,0,0,0,0,25139,25139.txt,745,3786,45,65,33.86363636363637,162,28,1058.8267091455523,168.22801986193227,2752,437,163,28,13.0,5.0,3.0,14.0,2.8,3.0,0.6,8.0,10.0,2.0,11,0,0.023809523809523808,0.9523809523809524,13,127,0.1704697986577181,6,14,4,0,0,3,16,0.02147651006711409,96,0.12885906040268458,28,0.03758389261744966,10,10.783428784489189,12.320187919463079,191.12982447164936,-12.136963046476419,5.455889554239037,43.80387770320657,17.696938456699073,4795.0,-1.0,2.075,5.0,83.0,40.0,0.4698795180722892,0.0,0.3493975903614458,4.9419102163929125,0.0173096976016684,6.0,0.5,0.004026845637583893,0.013422818791946308
362,Malur_R._Narasimha_Prasad,0,1,0,0,1,1,59835,59835.txt,561,3177,61,55,24.39130434782609,934,139,419.1987984871393,64.85242273573037,1306,202,84,12,10.0,5.0,0.0,10.0,2.0,6.0,1.2,7.0,11.0,2.2,4,0,0.025,0.9,4,122,0.21746880570409985,3,3,6,0,0,6,21,0.0374331550802139,98,0.1746880570409982,10,0.017825311942959002,12,9.841569211887435,14.29363636363636,193.07165442123284,-12.263417443894033,6.281608284141196,44.13433271967504,15.525384062041345,2596.0,-1.0,1.75,1.0,35.0,20.0,0.4857142857142857,0.028571428571428567,0.0,1.8785337071473829,0.013482280431432974,6.0,0.0,0.0106951871657754,0.0196078431372549
363,AUTINDEX,0,0,0,0,0,1,51296,51296.txt,416,2682,43,62,27.73333333333333,1531,227,4.5,23.0,1545,230,1536,184,5.0,4.0,0.0,6.0,1.5,19.0,4.75,3.0,3.0,0.75,3,1,0.024390243902439025,0.9512195121951221,4,61,0.1466346153846154,0,7,5,0,0,5,24,0.0576923076923077,48,0.1153846153846154,12,0.02884615384615385,2,13.773122763864045,19.072548076923074,193.9193658040785,-12.186885253542133,6.784662708655998,53.184033989266545,17.02655289251467,1898.0,-1.0,3.3636363636363638,0.0,37.0,11.0,0.2972972972972973,0.027027027027027032,0.0,4.642796092394708,0.01949420442571128,5.0,0.0,0.04567307692307692,0.007211538461538463
364,The_King_of_the_Kickboxers,1,0,0,0,0,0,9818,9818.txt,1729,7943,102,47,55.774193548387096,208,39,2919.073226214101,538.6248114411367,7342,1349,208,39,3.0,6.0,0.0,4.0,0.6666666666666666,6.0,1.0,2.0,5.0,0.8333333333333334,14,0,0.0,0.9215686274509804,29,231,0.13360323886639675,4,18,8,3,11,4,19,0.01098901098901099,172,0.09947946790052054,48,0.027761711972238288,99,8.68315936901076,9.488762290341237,188.76263780753655,-11.927994611986339,5.166311094366914,34.64907177445877,16.94316193357455,5238.0,-1.0,1.4769230769230768,21.0,96.0,65.0,0.7395833333333334,0.041666666666666664,0.11458333333333333,1.0516022760239612,0.018327605956471937,7.0,0.0,0.003470213996529786,0.002891844997108155
365,Sympathy_for_the_Devil,0,0,0,1,0,0,18268,18268.txt,2389,11467,133,81,36.753846153846155,278,50,976.0033141008296,170.04647149863413,3389,581,280,51,15.0,11.0,3.0,14.0,1.2727272727272727,94.0,8.545454545454545,16.0,50.0,4.545454545454546,28,9,0.032,0.88,45,400,0.1674340728338217,15,28,24,2,1,14,14,0.005860192549183759,327,0.13687735454164926,81,0.03390539974884889,148,10.158808700277273,10.801352030138128,190.26944234612407,-12.087004481858385,5.1361520891861305,37.92891920047083,17.42116239462097,5599.0,30.0,1.6441351888667992,499.0,1654.0,1006.0,0.6983071342200725,0.006650544135429262,0.24848851269649336,3.190012390567993,0.29540989462404,12.0,0.25,0.039347007115948095,0.020929259104227712
366,Vanelle,0,0,0,0,0,1,12989,12989.txt,271,1419,15,35,38.714285714285715,1679,267,0.0,0.0,1685,271,1685,271,6.0,1.0,0.0,7.0,7.0,11.0,11.0,4.0,9.0,9.0,3,0,0.0,0.9333333333333332,8,48,0.17712177121771214,7,0,1,0,0,1,2,0.007380073800738006,33,0.12177121771217712,7,0.025830258302583026,14,12.265658056580564,13.380479704797047,192.04080260252917,-12.225697947465733,5.5898842540222455,48.3249692496925,18.748015748023626,1492.0,-1.0,1.7058823529411764,0.0,29.0,17.0,0.4827586206896552,0.03448275862068965,0.0,2.3808903908526404,0.01943699731903485,2.0,0.0,0.04059040590405904,0.033210332103321034
367,Nilawan_Pintong,0,0,1,0,0,0,8883,8883.txt,561,2964,23,60,46.75,674,114,789.6408993966812,123.98865875554908,2196,345,108,14,4.0,5.0,0.0,4.0,0.8,14.0,2.8,2.0,7.0,1.4,5,0,0.08695652173913042,0.7826086956521741,5,111,0.19786096256684493,5,5,5,0,0,5,15,0.026737967914438502,91,0.1622103386809269,10,0.017825311942959002,23,15.650571960009305,14.08941176470588,192.50997802507086,-12.279397764258444,5.4467023172905495,55.40734712857476,20.949203688283173,1465.0,30.0,1.5925925925925926,4.0,43.0,27.0,0.5813953488372093,0.02325581395348837,0.11627906976744184,1.2128785512842115,0.029351535836177483,6.0,0.0,0.024955436720142603,0.0124777183600713
368,Horsham_YMCA,0,0,0,0,0,1,30345,30345.txt,427,2189,20,51,42.7,855,134,446.0,78.0,1749,292,857,136,5.0,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,4.0,6,0,0.05263157894736842,0.8947368421052632,8,82,0.1920374707259953,0,12,5,1,0,3,8,0.01873536299765808,65,0.1522248243559719,11,0.02576112412177986,3,13.390644028103047,12.989718969555032,191.89239768140254,-12.232250650741465,5.467670907229357,50.38981264637002,19.74813422444423,4475.0,-1.0,2.0454545454545454,4.0,45.0,22.0,0.4,0.0,0.0,3.5364067695199,0.01005586592178771,2.0,0.0,0.0,0.00936768149882904
